time,R1I:VA:BAG1:Ai:Pr,
2019-1-5 18:13,8.30E-08,8.3
2019-1-5 18:14,8.10E-08,8.1
2019-1-5 18:14,8.20E-08,8.2
2019-1-5 18:14,8.00E-08,8
2019-1-5 18:14,8.10E-08,8.1
2019-1-5 18:15,8.00E-08,8
2019-1-5 18:15,8.10E-08,8.1
2019-1-5 18:15,8.20E-08,8.2
2019-1-5 18:15,8.50E-08,8.5
2019-1-5 18:15,8.90E-08,8.9
2019-1-5 18:16,9.10E-08,9.1
2019-1-5 18:16,9.40E-08,9.4
2019-1-5 18:16,9.60E-08,9.6
2019-1-5 18:16,1.00E-07,10
2019-1-5 18:17,1.10E-07,11
2019-1-5 18:17,1.20E-07,12
2019-1-5 18:18,1.30E-07,13
2019-1-5 18:20,1.20E-07,12
2019-1-5 18:29,1.10E-07,11
2019-1-5 18:29,1.20E-07,12
2019-1-5 18:29,1.10E-07,11
2019-1-5 18:29,1.20E-07,12
2019-1-5 18:29,1.10E-07,11
2019-1-5 18:30,1.20E-07,12
2019-1-5 18:30,1.10E-07,11
2019-1-5 18:30,1.20E-07,12
2019-1-5 18:30,1.10E-07,11
2019-1-5 18:38,1.00E-07,10
2019-1-5 18:46,9.90E-08,9.9
2019-1-5 18:46,1.00E-07,10
2019-1-5 18:47,9.80E-08,9.8
2019-1-5 18:47,9.90E-08,9.9
2019-1-5 18:47,1.00E-07,10
2019-1-5 18:47,9.90E-08,9.9
2019-1-5 18:47,9.80E-08,9.8
2019-1-5 18:48,9.90E-08,9.9
2019-1-5 18:48,9.80E-08,9.8
2019-1-5 18:48,9.90E-08,9.9
2019-1-5 18:48,9.80E-08,9.8
2019-1-5 18:49,9.70E-08,9.7
2019-1-5 18:49,9.80E-08,9.8
2019-1-5 18:49,9.70E-08,9.7
2019-1-5 18:50,9.60E-08,9.6
2019-1-5 18:50,9.80E-08,9.8
2019-1-5 18:50,9.60E-08,9.6
2019-1-5 18:50,9.70E-08,9.7
2019-1-5 18:50,9.50E-08,9.5
2019-1-5 18:51,9.60E-08,9.6
2019-1-5 18:51,9.70E-08,9.7
2019-1-5 18:51,9.60E-08,9.6
2019-1-5 18:51,9.40E-08,9.4
2019-1-5 18:52,9.50E-08,9.5
2019-1-5 18:52,9.40E-08,9.4
2019-1-5 18:52,9.50E-08,9.5
2019-1-5 18:53,9.60E-08,9.6
2019-1-5 18:53,9.40E-08,9.4
2019-1-5 18:53,9.30E-08,9.3
2019-1-5 18:53,9.40E-08,9.4
2019-1-5 18:54,9.30E-08,9.3
2019-1-5 18:54,9.20E-08,9.2
2019-1-5 18:54,9.10E-08,9.1
2019-1-5 18:55,9.20E-08,9.2
2019-1-5 18:55,9.10E-08,9.1
2019-1-5 18:55,9.20E-08,9.2
2019-1-5 18:55,9.10E-08,9.1
2019-1-5 18:55,9.20E-08,9.2
2019-1-5 18:56,9.10E-08,9.1
2019-1-5 18:57,9.00E-08,9
2019-1-5 18:57,8.90E-08,8.9
2019-1-5 18:58,9.00E-08,9
2019-1-5 18:58,8.90E-08,8.9
2019-1-5 18:58,8.80E-08,8.8
2019-1-5 18:58,9.10E-08,9.1
2019-1-5 18:58,9.00E-08,9
2019-1-5 18:59,8.90E-08,8.9
2019-1-5 18:59,8.80E-08,8.8
2019-1-5 18:59,8.70E-08,8.7
2019-1-5 19:00,8.90E-08,8.9
2019-1-5 19:00,8.70E-08,8.7
2019-1-5 19:00,8.60E-08,8.6
2019-1-5 19:01,8.80E-08,8.8
2019-1-5 19:01,8.70E-08,8.7
2019-1-5 19:01,8.60E-08,8.6
2019-1-5 19:01,8.50E-08,8.5
2019-1-5 19:02,8.70E-08,8.7
2019-1-5 19:02,8.50E-08,8.5
2019-1-5 19:02,8.60E-08,8.6
2019-1-5 19:02,8.70E-08,8.7
2019-1-5 19:03,8.60E-08,8.6
2019-1-5 19:03,8.50E-08,8.5
2019-1-5 19:03,8.40E-08,8.4
2019-1-5 19:03,8.50E-08,8.5
2019-1-5 19:03,8.40E-08,8.4
2019-1-5 19:03,8.50E-08,8.5
2019-1-5 19:04,8.40E-08,8.4
2019-1-5 19:04,8.30E-08,8.3
2019-1-5 19:04,8.40E-08,8.4
2019-1-5 19:05,8.30E-08,8.3
2019-1-5 19:05,8.40E-08,8.4
2019-1-5 19:05,8.20E-08,8.2
2019-1-5 19:06,8.30E-08,8.3
2019-1-5 19:06,8.40E-08,8.4
2019-1-5 19:06,8.20E-08,8.2
2019-1-5 19:07,8.10E-08,8.1
2019-1-5 19:07,8.20E-08,8.2
2019-1-5 19:08,8.00E-08,8
2019-1-5 19:08,8.30E-08,8.3
2019-1-5 19:08,8.20E-08,8.2
2019-1-5 19:08,8.00E-08,8
2019-1-5 19:08,7.90E-08,7.9
2019-1-5 19:09,8.00E-08,8
2019-1-5 19:09,7.90E-08,7.9
2019-1-5 19:09,8.10E-08,8.1
2019-1-5 19:09,8.20E-08,8.2
2019-1-5 19:09,8.70E-08,8.7
2019-1-5 19:10,9.00E-08,9
2019-1-5 19:10,9.10E-08,9.1
2019-1-5 19:10,9.50E-08,9.5
2019-1-5 19:10,9.80E-08,9.8
2019-1-5 19:10,1.00E-07,10
2019-1-5 19:11,1.10E-07,11
2019-1-5 19:12,1.20E-07,12
2019-1-5 19:12,1.30E-07,13
2019-1-5 19:13,1.20E-07,12
2019-1-5 19:20,1.10E-07,11
2019-1-5 19:20,1.20E-07,12
2019-1-5 19:20,1.10E-07,11
2019-1-5 19:21,1.20E-07,12
2019-1-5 19:21,1.10E-07,11
2019-1-5 19:22,1.20E-07,12
2019-1-5 19:22,1.10E-07,11
2019-1-5 19:23,1.20E-07,12
2019-1-5 19:23,1.10E-07,11
2019-1-5 19:29,1.00E-07,10
2019-1-5 19:30,1.10E-07,11
2019-1-5 19:30,1.00E-07,10
2019-1-5 19:30,1.10E-07,11
2019-1-5 19:30,1.00E-07,10
2019-1-5 19:30,1.10E-07,11
2019-1-5 19:31,1.00E-07,10
2019-1-5 19:39,9.90E-08,9.9
2019-1-5 19:40,9.80E-08,9.8
2019-1-5 19:40,9.90E-08,9.9
2019-1-5 19:40,9.70E-08,9.7
2019-1-5 19:41,9.80E-08,9.8
2019-1-5 19:41,9.60E-08,9.6
2019-1-5 19:42,9.50E-08,9.5
2019-1-5 19:42,9.60E-08,9.6
2019-1-5 19:43,9.50E-08,9.5
2019-1-5 19:43,9.60E-08,9.6
2019-1-5 19:43,9.50E-08,9.5
2019-1-5 19:43,9.60E-08,9.6
2019-1-5 19:43,9.50E-08,9.5
2019-1-5 19:44,9.40E-08,9.4
2019-1-5 19:44,9.50E-08,9.5
2019-1-5 19:44,9.30E-08,9.3
2019-1-5 19:44,9.40E-08,9.4
2019-1-5 19:45,9.30E-08,9.3
2019-1-5 19:45,9.20E-08,9.2
2019-1-5 19:46,9.40E-08,9.4
2019-1-5 19:46,9.20E-08,9.2
2019-1-5 19:46,9.10E-08,9.1
2019-1-5 19:47,9.20E-08,9.2
2019-1-5 19:47,9.10E-08,9.1
2019-1-5 19:47,9.00E-08,9
2019-1-5 19:47,9.10E-08,9.1
2019-1-5 19:48,8.90E-08,8.9
2019-1-5 19:48,9.00E-08,9
2019-1-5 19:49,8.90E-08,8.9
2019-1-5 19:49,9.00E-08,9
2019-1-5 19:49,8.90E-08,8.9
2019-1-5 19:49,8.70E-08,8.7
2019-1-5 19:50,9.00E-08,9
2019-1-5 19:50,8.90E-08,8.9
2019-1-5 19:50,8.80E-08,8.8
2019-1-5 19:50,9.00E-08,9
2019-1-5 19:51,8.80E-08,8.8
2019-1-5 19:51,8.90E-08,8.9
2019-1-5 19:52,8.70E-08,8.7
2019-1-5 19:52,8.80E-08,8.8
2019-1-5 19:52,8.70E-08,8.7
2019-1-5 19:52,8.60E-08,8.6
2019-1-5 19:52,8.70E-08,8.7
2019-1-5 19:52,8.60E-08,8.6
2019-1-5 19:53,8.50E-08,8.5
2019-1-5 19:53,8.60E-08,8.6
2019-1-5 19:53,8.50E-08,8.5
2019-1-5 19:53,8.60E-08,8.6
2019-1-5 19:53,8.50E-08,8.5
2019-1-5 19:53,8.60E-08,8.6
2019-1-5 19:54,8.50E-08,8.5
2019-1-5 19:55,8.40E-08,8.4
2019-1-5 19:55,8.50E-08,8.5
2019-1-5 19:55,8.40E-08,8.4
2019-1-5 19:56,8.30E-08,8.3
2019-1-5 19:56,8.20E-08,8.2
2019-1-5 19:56,8.30E-08,8.3
2019-1-5 19:56,8.40E-08,8.4
2019-1-5 19:57,8.30E-08,8.3
2019-1-5 19:57,8.20E-08,8.2
2019-1-5 19:57,8.40E-08,8.4
2019-1-5 19:57,8.20E-08,8.2
2019-1-5 19:58,8.10E-08,8.1
2019-1-5 19:58,8.20E-08,8.2
2019-1-5 19:59,8.30E-08,8.3
2019-1-5 19:59,8.10E-08,8.1
2019-1-5 19:59,8.00E-08,8
2019-1-5 19:59,8.10E-08,8.1
2019-1-5 19:59,8.00E-08,8
2019-1-5 20:00,7.90E-08,7.9
2019-1-5 20:00,8.10E-08,8.1
2019-1-5 20:00,8.00E-08,8
2019-1-5 20:01,7.90E-08,7.9
2019-1-5 20:01,8.00E-08,8
2019-1-5 20:01,7.90E-08,7.9
2019-1-5 20:02,7.80E-08,7.8
2019-1-5 20:02,7.90E-08,7.9
2019-1-5 20:02,7.80E-08,7.8
2019-1-5 20:03,7.90E-08,7.9
2019-1-5 20:03,7.80E-08,7.8
2019-1-5 20:04,7.90E-08,7.9
2019-1-5 20:04,7.70E-08,7.7
2019-1-5 20:04,7.80E-08,7.8
2019-1-5 20:04,7.60E-08,7.6
2019-1-5 20:04,7.80E-08,7.8
2019-1-5 20:04,7.60E-08,7.6
2019-1-5 20:05,7.70E-08,7.7
2019-1-5 20:05,7.90E-08,7.9
2019-1-5 20:06,8.30E-08,8.3
2019-1-5 20:06,8.80E-08,8.8
2019-1-5 20:06,8.90E-08,8.9
2019-1-5 20:06,9.00E-08,9
2019-1-5 20:06,9.50E-08,9.5
2019-1-5 20:06,9.70E-08,9.7
2019-1-5 20:07,1.00E-07,10
2019-1-5 20:07,1.10E-07,11
2019-1-5 20:08,1.20E-07,12
2019-1-5 20:08,1.30E-07,13
2019-1-5 20:10,1.20E-07,12
2019-1-5 20:17,1.10E-07,11
2019-1-5 20:17,1.20E-07,12
2019-1-5 20:17,1.10E-07,11
2019-1-5 20:17,1.20E-07,12
2019-1-5 20:17,1.10E-07,11
2019-1-5 20:26,1.00E-07,10
2019-1-5 20:26,1.10E-07,11
2019-1-5 20:26,1.00E-07,10
2019-1-5 20:27,1.10E-07,11
2019-1-5 20:27,1.00E-07,10
2019-1-5 20:27,1.10E-07,11
2019-1-5 20:27,1.00E-07,10
2019-1-5 20:35,9.90E-08,9.9
2019-1-5 20:35,9.80E-08,9.8
2019-1-5 20:36,9.90E-08,9.9
2019-1-5 20:36,9.80E-08,9.8
2019-1-5 20:36,9.90E-08,9.9
2019-1-5 20:36,9.80E-08,9.8
2019-1-5 20:37,9.60E-08,9.6
2019-1-5 20:37,9.70E-08,9.7
2019-1-5 20:37,9.80E-08,9.8
2019-1-5 20:37,9.70E-08,9.7
2019-1-5 20:37,9.60E-08,9.6
2019-1-5 20:38,9.70E-08,9.7
2019-1-5 20:38,9.60E-08,9.6
2019-1-5 20:38,9.50E-08,9.5
2019-1-5 20:39,9.60E-08,9.6
2019-1-5 20:39,9.50E-08,9.5
2019-1-5 20:40,9.40E-08,9.4
2019-1-5 20:40,9.50E-08,9.5
2019-1-5 20:40,9.30E-08,9.3
2019-1-5 20:41,9.40E-08,9.4
2019-1-5 20:41,9.30E-08,9.3
2019-1-5 20:41,9.40E-08,9.4
2019-1-5 20:42,9.20E-08,9.2
2019-1-5 20:42,9.10E-08,9.1
2019-1-5 20:43,9.30E-08,9.3
2019-1-5 20:43,9.20E-08,9.2
2019-1-5 20:43,9.10E-08,9.1
2019-1-5 20:43,9.20E-08,9.2
2019-1-5 20:44,9.10E-08,9.1
2019-1-5 20:44,9.20E-08,9.2
2019-1-5 20:44,9.10E-08,9.1
2019-1-5 20:44,9.20E-08,9.2
2019-1-5 20:44,9.00E-08,9
2019-1-5 20:45,8.90E-08,8.9
2019-1-5 20:45,8.80E-08,8.8
2019-1-5 20:45,9.10E-08,9.1
2019-1-5 20:45,8.90E-08,8.9
2019-1-5 20:46,9.00E-08,9
2019-1-5 20:46,8.90E-08,8.9
2019-1-5 20:46,8.80E-08,8.8
2019-1-5 20:46,8.70E-08,8.7
2019-1-5 20:47,8.90E-08,8.9
2019-1-5 20:47,8.80E-08,8.8
2019-1-5 20:47,8.70E-08,8.7
2019-1-5 20:48,8.80E-08,8.8
2019-1-5 20:48,8.60E-08,8.6
2019-1-5 20:48,8.70E-08,8.7
2019-1-5 20:48,8.60E-08,8.6
2019-1-5 20:49,8.70E-08,8.7
2019-1-5 20:49,8.60E-08,8.6
2019-1-5 20:49,8.50E-08,8.5
2019-1-5 20:50,8.60E-08,8.6
2019-1-5 20:50,8.50E-08,8.5
2019-1-5 20:50,8.40E-08,8.4
2019-1-5 20:50,8.50E-08,8.5
2019-1-5 20:51,8.40E-08,8.4
2019-1-5 20:51,8.50E-08,8.5
2019-1-5 20:51,8.40E-08,8.4
2019-1-5 20:52,8.30E-08,8.3
2019-1-5 20:52,8.40E-08,8.4
2019-1-5 20:52,8.30E-08,8.3
2019-1-5 20:52,8.40E-08,8.4
2019-1-5 20:53,8.30E-08,8.3
2019-1-5 20:53,8.10E-08,8.1
2019-1-5 20:54,8.20E-08,8.2
2019-1-5 20:54,8.30E-08,8.3
2019-1-5 20:54,8.20E-08,8.2
2019-1-5 20:54,8.10E-08,8.1
2019-1-5 20:54,8.30E-08,8.3
2019-1-5 20:55,8.10E-08,8.1
2019-1-5 20:55,7.90E-08,7.9
2019-1-5 20:55,8.00E-08,8
2019-1-5 20:56,8.20E-08,8.2
2019-1-5 20:56,8.10E-08,8.1
2019-1-5 20:56,8.00E-08,8
2019-1-5 20:57,7.90E-08,7.9
2019-1-5 20:57,8.00E-08,8
2019-1-5 20:57,7.90E-08,7.9
2019-1-5 20:58,7.80E-08,7.8
2019-1-5 20:58,7.90E-08,7.9
2019-1-5 20:59,7.80E-08,7.8
2019-1-5 20:59,7.70E-08,7.7
2019-1-5 20:59,7.80E-08,7.8
2019-1-5 20:59,7.70E-08,7.7
2019-1-5 21:00,7.80E-08,7.8
2019-1-5 21:00,7.60E-08,7.6
2019-1-5 21:00,7.70E-08,7.7
2019-1-5 21:01,7.60E-08,7.6
2019-1-5 21:01,7.50E-08,7.5
2019-1-5 21:01,7.60E-08,7.6
2019-1-5 21:01,7.50E-08,7.5
2019-1-5 21:02,7.70E-08,7.7
2019-1-5 21:02,7.60E-08,7.6
2019-1-5 21:02,7.50E-08,7.5
2019-1-5 21:02,7.60E-08,7.6
2019-1-5 21:03,7.50E-08,7.5
2019-1-5 21:03,7.60E-08,7.6
2019-1-5 21:03,7.40E-08,7.4
2019-1-5 21:04,7.50E-08,7.5
2019-1-5 21:04,7.40E-08,7.4
2019-1-5 21:04,7.50E-08,7.5
2019-1-5 21:05,7.40E-08,7.4
2019-1-5 21:05,7.50E-08,7.5
2019-1-5 21:06,7.30E-08,7.3
2019-1-5 21:06,7.10E-08,7.1
2019-1-5 21:07,7.20E-08,7.2
2019-1-5 21:07,7.30E-08,7.3
2019-1-5 21:07,7.50E-08,7.5
2019-1-5 21:07,7.70E-08,7.7
2019-1-5 21:07,8.20E-08,8.2
2019-1-5 21:07,8.40E-08,8.4
2019-1-5 21:08,8.70E-08,8.7
2019-1-5 21:08,9.10E-08,9.1
2019-1-5 21:08,9.20E-08,9.2
2019-1-5 21:08,9.70E-08,9.7
2019-1-5 21:08,9.80E-08,9.8
2019-1-5 21:08,1.00E-07,10
2019-1-5 21:09,1.10E-07,11
2019-1-5 21:09,1.20E-07,12
2019-1-5 21:10,1.30E-07,13
2019-1-5 21:11,1.20E-07,12
2019-1-5 21:16,1.10E-07,11
2019-1-5 21:16,1.20E-07,12
2019-1-5 21:16,1.10E-07,11
2019-1-5 21:17,1.20E-07,12
2019-1-5 21:17,1.10E-07,11
2019-1-5 21:25,1.00E-07,10
2019-1-5 21:33,9.90E-08,9.9
2019-1-5 21:33,1.00E-07,10
2019-1-5 21:33,9.90E-08,9.9
2019-1-5 21:33,1.00E-07,10
2019-1-5 21:33,9.90E-08,9.9
2019-1-5 21:34,9.80E-08,9.8
2019-1-5 21:35,9.90E-08,9.9
2019-1-5 21:35,9.80E-08,9.8
2019-1-5 21:35,9.70E-08,9.7
2019-1-5 21:35,9.80E-08,9.8
2019-1-5 21:36,1.00E-07,10
2019-1-5 21:36,9.70E-08,9.7
2019-1-5 21:36,9.90E-08,9.9
2019-1-5 21:36,9.80E-08,9.8
2019-1-5 21:36,9.70E-08,9.7
2019-1-5 21:37,9.60E-08,9.6
2019-1-5 21:37,9.50E-08,9.5
2019-1-5 21:37,9.60E-08,9.6
2019-1-5 21:37,9.50E-08,9.5
2019-1-5 21:38,9.60E-08,9.6
2019-1-5 21:38,9.50E-08,9.5
2019-1-5 21:38,9.40E-08,9.4
2019-1-5 21:38,9.50E-08,9.5
2019-1-5 21:39,9.40E-08,9.4
2019-1-5 21:39,9.30E-08,9.3
2019-1-5 21:39,9.50E-08,9.5
2019-1-5 21:39,9.30E-08,9.3
2019-1-5 21:39,9.40E-08,9.4
2019-1-5 21:40,9.30E-08,9.3
2019-1-5 21:40,9.50E-08,9.5
2019-1-5 21:40,9.30E-08,9.3
2019-1-5 21:41,9.20E-08,9.2
2019-1-5 21:41,9.30E-08,9.3
2019-1-5 21:41,9.20E-08,9.2
2019-1-5 21:42,9.10E-08,9.1
2019-1-5 21:42,9.30E-08,9.3
2019-1-5 21:42,9.20E-08,9.2
2019-1-5 21:42,9.10E-08,9.1
2019-1-5 21:42,9.20E-08,9.2
2019-1-5 21:42,9.10E-08,9.1
2019-1-5 21:43,9.00E-08,9
2019-1-5 21:43,8.90E-08,8.9
2019-1-5 21:44,8.80E-08,8.8
2019-1-5 21:44,8.90E-08,8.9
2019-1-5 21:44,8.80E-08,8.8
2019-1-5 21:45,8.70E-08,8.7
2019-1-5 21:45,8.90E-08,8.9
2019-1-5 21:45,8.80E-08,8.8
2019-1-5 21:45,8.70E-08,8.7
2019-1-5 21:45,8.80E-08,8.8
2019-1-5 21:46,8.70E-08,8.7
2019-1-5 21:46,8.60E-08,8.6
2019-1-5 21:47,8.70E-08,8.7
2019-1-5 21:47,8.60E-08,8.6
2019-1-5 21:48,8.50E-08,8.5
2019-1-5 21:48,8.60E-08,8.6
2019-1-5 21:48,8.50E-08,8.5
2019-1-5 21:49,8.60E-08,8.6
2019-1-5 21:49,8.40E-08,8.4
2019-1-5 21:49,8.50E-08,8.5
2019-1-5 21:49,8.60E-08,8.6
2019-1-5 21:49,8.40E-08,8.4
2019-1-5 21:50,8.50E-08,8.5
2019-1-5 21:50,8.40E-08,8.4
2019-1-5 21:50,8.30E-08,8.3
2019-1-5 21:51,8.20E-08,8.2
2019-1-5 21:51,8.40E-08,8.4
2019-1-5 21:52,8.30E-08,8.3
2019-1-5 21:52,8.10E-08,8.1
2019-1-5 21:52,8.20E-08,8.2
2019-1-5 21:53,8.10E-08,8.1
2019-1-5 21:53,8.20E-08,8.2
2019-1-5 21:53,8.30E-08,8.3
2019-1-5 21:53,8.20E-08,8.2
2019-1-5 21:53,8.10E-08,8.1
2019-1-5 21:54,8.00E-08,8
2019-1-5 21:54,8.10E-08,8.1
2019-1-5 21:54,8.00E-08,8
2019-1-5 21:54,8.10E-08,8.1
2019-1-5 21:55,8.00E-08,8
2019-1-5 21:55,8.10E-08,8.1
2019-1-5 21:55,8.00E-08,8
2019-1-5 21:55,7.90E-08,7.9
2019-1-5 21:56,8.00E-08,8
2019-1-5 21:56,7.90E-08,7.9
2019-1-5 21:56,8.00E-08,8
2019-1-5 21:56,7.90E-08,7.9
2019-1-5 21:56,8.00E-08,8
2019-1-5 21:57,7.80E-08,7.8
2019-1-5 21:58,7.70E-08,7.7
2019-1-5 21:58,7.80E-08,7.8
2019-1-5 21:58,8.00E-08,8
2019-1-5 21:58,7.80E-08,7.8
2019-1-5 21:58,7.70E-08,7.7
2019-1-5 21:59,7.80E-08,7.8
2019-1-5 21:59,7.60E-08,7.6
2019-1-5 21:59,7.70E-08,7.7
2019-1-5 21:59,7.80E-08,7.8
2019-1-5 22:00,7.60E-08,7.6
2019-1-5 22:00,7.70E-08,7.7
2019-1-5 22:00,7.60E-08,7.6
2019-1-5 22:00,7.70E-08,7.7
2019-1-5 22:01,7.60E-08,7.6
2019-1-5 22:01,7.50E-08,7.5
2019-1-5 22:02,7.40E-08,7.4
2019-1-5 22:02,7.50E-08,7.5
2019-1-5 22:02,7.40E-08,7.4
2019-1-5 22:02,7.50E-08,7.5
2019-1-5 22:02,7.60E-08,7.6
2019-1-5 22:03,7.50E-08,7.5
2019-1-5 22:03,7.40E-08,7.4
2019-1-5 22:03,7.30E-08,7.3
2019-1-5 22:03,7.40E-08,7.4
2019-1-5 22:04,7.30E-08,7.3
2019-1-5 22:04,7.40E-08,7.4
2019-1-5 22:04,7.20E-08,7.2
2019-1-5 22:04,7.40E-08,7.4
2019-1-5 22:05,7.30E-08,7.3
2019-1-5 22:05,7.50E-08,7.5
2019-1-5 22:05,7.40E-08,7.4
2019-1-5 22:05,7.30E-08,7.3
2019-1-5 22:06,7.20E-08,7.2
2019-1-5 22:06,7.40E-08,7.4
2019-1-5 22:06,7.20E-08,7.2
2019-1-5 22:06,7.30E-08,7.3
2019-1-5 22:07,7.20E-08,7.2
2019-1-5 22:07,7.30E-08,7.3
2019-1-5 22:07,7.40E-08,7.4
2019-1-5 22:07,7.80E-08,7.8
2019-1-5 22:07,7.60E-08,7.6
2019-1-5 22:08,8.20E-08,8.2
2019-1-5 22:08,8.50E-08,8.5
2019-1-5 22:08,8.60E-08,8.6
2019-1-5 22:08,8.80E-08,8.8
2019-1-5 22:08,9.20E-08,9.2
2019-1-5 22:08,9.70E-08,9.7
2019-1-5 22:09,9.90E-08,9.9
2019-1-5 22:09,1.00E-07,10
2019-1-5 22:09,1.10E-07,11
2019-1-5 22:10,1.20E-07,12
2019-1-5 22:11,1.30E-07,13
2019-1-5 22:11,1.20E-07,12
2019-1-5 22:11,1.30E-07,13
2019-1-5 22:11,1.20E-07,12
2019-1-5 22:13,1.10E-07,11
2019-1-5 22:13,1.20E-07,12
2019-1-5 22:15,1.10E-07,11
2019-1-5 22:15,1.20E-07,12
2019-1-5 22:15,1.10E-07,11
2019-1-5 22:16,1.20E-07,12
2019-1-5 22:16,1.10E-07,11
2019-1-5 22:24,1.00E-07,10
2019-1-5 22:24,1.10E-07,11
2019-1-5 22:24,1.00E-07,10
2019-1-5 22:24,1.10E-07,11
2019-1-5 22:25,1.00E-07,10
2019-1-5 22:33,9.90E-08,9.9
2019-1-5 22:34,9.80E-08,9.8
2019-1-5 22:34,9.70E-08,9.7
2019-1-5 22:34,9.80E-08,9.8
2019-1-5 22:35,9.70E-08,9.7
2019-1-5 22:35,9.90E-08,9.9
2019-1-5 22:35,9.70E-08,9.7
2019-1-5 22:35,9.80E-08,9.8
2019-1-5 22:36,9.60E-08,9.6
2019-1-5 22:36,9.70E-08,9.7
2019-1-5 22:36,9.50E-08,9.5
2019-1-5 22:36,9.60E-08,9.6
2019-1-5 22:36,9.50E-08,9.5
2019-1-5 22:37,9.70E-08,9.7
2019-1-5 22:37,9.40E-08,9.4
2019-1-5 22:37,9.50E-08,9.5
2019-1-5 22:38,9.40E-08,9.4
2019-1-5 22:38,9.60E-08,9.6
2019-1-5 22:38,9.40E-08,9.4
2019-1-5 22:38,9.50E-08,9.5
2019-1-5 22:38,9.40E-08,9.4
2019-1-5 22:39,9.30E-08,9.3
2019-1-5 22:39,9.20E-08,9.2
2019-1-5 22:40,9.30E-08,9.3
2019-1-5 22:40,9.20E-08,9.2
2019-1-5 22:41,9.10E-08,9.1
2019-1-5 22:41,9.20E-08,9.2
2019-1-5 22:41,9.10E-08,9.1
2019-1-5 22:41,9.00E-08,9
2019-1-5 22:42,9.10E-08,9.1
2019-1-5 22:42,9.00E-08,9
2019-1-5 22:42,9.10E-08,9.1
2019-1-5 22:42,9.00E-08,9
2019-1-5 22:42,8.90E-08,8.9
2019-1-5 22:43,9.00E-08,9
2019-1-5 22:44,8.80E-08,8.8
2019-1-5 22:44,8.70E-08,8.7
2019-1-5 22:44,8.80E-08,8.8
2019-1-5 22:45,8.70E-08,8.7
2019-1-5 22:45,8.60E-08,8.6
2019-1-5 22:45,8.70E-08,8.7
2019-1-5 22:45,8.80E-08,8.8
2019-1-5 22:46,8.60E-08,8.6
2019-1-5 22:46,8.50E-08,8.5
2019-1-5 22:46,8.60E-08,8.6
2019-1-5 22:46,8.70E-08,8.7
2019-1-5 22:47,8.50E-08,8.5
2019-1-5 22:47,8.40E-08,8.4
2019-1-5 22:47,8.50E-08,8.5
2019-1-5 22:47,8.40E-08,8.4
2019-1-5 22:48,8.50E-08,8.5
2019-1-5 22:48,8.40E-08,8.4
2019-1-5 22:48,8.30E-08,8.3
2019-1-5 22:49,8.20E-08,8.2
2019-1-5 22:49,8.30E-08,8.3
2019-1-5 22:50,8.20E-08,8.2
2019-1-5 22:50,8.30E-08,8.3
2019-1-5 22:50,8.20E-08,8.2
2019-1-5 22:50,8.10E-08,8.1
2019-1-5 22:50,8.20E-08,8.2
2019-1-5 22:51,8.40E-08,8.4
2019-1-5 22:51,8.30E-08,8.3
2019-1-5 22:51,8.20E-08,8.2
2019-1-5 22:51,8.10E-08,8.1
2019-1-5 22:52,8.00E-08,8
2019-1-5 22:52,8.30E-08,8.3
2019-1-5 22:52,8.10E-08,8.1
2019-1-5 22:52,8.00E-08,8
2019-1-5 22:52,8.10E-08,8.1
2019-1-5 22:53,8.00E-08,8
2019-1-5 22:53,8.10E-08,8.1
2019-1-5 22:53,7.90E-08,7.9
2019-1-5 22:54,8.00E-08,8
2019-1-5 22:54,7.90E-08,7.9
2019-1-5 22:55,7.80E-08,7.8
2019-1-5 22:55,7.90E-08,7.9
2019-1-5 22:56,7.80E-08,7.8
2019-1-5 22:56,7.90E-08,7.9
2019-1-5 22:56,7.80E-08,7.8
2019-1-5 22:56,7.90E-08,7.9
2019-1-5 22:56,7.80E-08,7.8
2019-1-5 22:57,7.70E-08,7.7
2019-1-5 22:57,7.80E-08,7.8
2019-1-5 22:57,7.70E-08,7.7
2019-1-5 22:57,7.60E-08,7.6
2019-1-5 22:58,7.70E-08,7.7
2019-1-5 22:58,7.60E-08,7.6
2019-1-5 22:58,7.50E-08,7.5
2019-1-5 22:58,7.70E-08,7.7
2019-1-5 22:58,7.60E-08,7.6
2019-1-5 22:59,7.70E-08,7.7
2019-1-5 22:59,7.60E-08,7.6
2019-1-5 22:59,7.70E-08,7.7
2019-1-5 23:00,7.60E-08,7.6
2019-1-5 23:00,7.50E-08,7.5
2019-1-5 23:00,7.60E-08,7.6
2019-1-5 23:00,7.40E-08,7.4
2019-1-5 23:00,7.50E-08,7.5
2019-1-5 23:01,7.40E-08,7.4
2019-1-5 23:01,7.60E-08,7.6
2019-1-5 23:01,7.40E-08,7.4
2019-1-5 23:01,7.50E-08,7.5
2019-1-5 23:01,7.40E-08,7.4
2019-1-5 23:02,7.50E-08,7.5
2019-1-5 23:02,7.30E-08,7.3
2019-1-5 23:02,7.40E-08,7.4
2019-1-5 23:03,7.60E-08,7.6
2019-1-5 23:03,7.90E-08,7.9
2019-1-5 23:03,8.00E-08,8
2019-1-5 23:03,8.20E-08,8.2
2019-1-5 23:03,8.40E-08,8.4
2019-1-5 23:03,8.50E-08,8.5
2019-1-5 23:04,8.70E-08,8.7
